Indice,ECG
14157,51950
14158,51898
14159,52208
14160,51298
14161,51778
14162,51508
14163,664
14164,51092
14165,50575
14166,50687
14167,50231
14168,49441
14169,48891
14170,48149
14171,47263
14172,46764
14173,45999
14174,45330
14175,44461
14176,43126
14177,42537
14178,41329
14179,40457
14180,39406
14181,38291
14182,37078
14183,35712
14184,32008
14185,30983
14186,29854
14187,27670
14188,26751
14189,25863
14190,24595
14191,23884
14192,22984
14193,22292
14194,21731
14195,20931
14196,20055
14197,19323
14198,18864
14199,18142
14200,17763
14201,17460
14202,17144
14203,16750
14204,16539
14205,16470
14206,16498
14207,16106
14208,16280
14209,16337
14210,16650
14211,16760
14212,16883
14213,17472
14214,17200
14215,17946
14216,18286
14217,18644
14218,19649
14219,20259
14220,20619
14221,21352
14222,22251
14223,23412
14224,24312
14225,25084
14226,25587
14227,26477
14228,27604
14229,28840
14230,29551
14231,30672
14232,32478
14233,33456
14234,34164
14235,35357
14236,36619
14237,37891
14238,39521
14239,39625
14240,40874
14241,42388
14242,43118
14243,44423
14244,45221
14245,45881
14246,46702
14247,47288
14248,48015
14249,48743
14250,49203
14251,49569
14252,50257
14253,50698
14254,51076
14255,51309
14256,51677
14257,51749
14258,51487
14259,51666
14260,51819
14261,51745
14262,51674
14263,51965
14264,51337
14265,51438
14266,51292
14267,51019
14268,50748
14269,50071
14270,49924
14271,49357
14272,48309
14273,47717
14274,47118
14275,46309
14276,45535
14277,44977
14278,44156
14279,43329
14280,42754
14281,41306
14282,40397
14283,39305
14284,39021
14285,37541
14286,35985
14287,34816
14288,31919
14289,30840
14290,29697
14291,28578
14292,27665
14293,26472
14294,25382
14295,24905
14296,24011
14297,22883
14298,22428
14299,21214
14300,20497
14301,20399
14302,19601
14303,18879
14304,18346
14305,17594
14306,17475
14307,17296
14308,17152
14309,16803
14310,16822
14311,16499
14312,16548
14313,16399
14314,16247
14315,16306
14316,16067
14317,16677
14318,16801
14319,17105
14320,16960
14321,17275
14322,17863
14323,18112
14324,18604
14325,18993
14326,19613
14327,20237
14328,20849
14329,21445
14330,22499
14331,23941
14332,24605
14333,25839
14334,26958
14335,28476
14336,29266
14337,30070
14338,31150
14339,33041
14340,34025
14341,36536
14342,37661
14343,38748
14344,40314
14345,41372
14346,42810
14347,44109
14348,44944
14349,45549
14350,46453
14351,47127
14352,47676
14353,48183
14354,49141
14355,49857
14356,50298
14357,50964
14358,50910
14359,51250
14360,51588
14361,52006
14362,51814
14363,51834
14364,52061
14365,52103
14366,51819
14367,51915
14368,51403
14369,51045
14370,50878
14371,50419
14372,50112
14373,49547
14374,48672
14375,47554
14376,46997
14377,46357
14378,45606
14379,45090
14380,44047
14381,43216
14382,42229
14383,41249
14384,40241
14385,39415
14386,38503
14387,37293
14388,36519
14389,35521
14390,33842
14391,32371
14392,29103
14393,28096
14394,27117
14395,26891
14396,25264
14397,24467
14398,23671
14399,23080
14400,21859
14401,20874
14402,19537
14403,19183
14404,18580
14405,18172
14406,17850
14407,17321
14408,17122
14409,16799
14410,16690
14411,16780
14412,16628
14413,16441
14414,16481
14415,16253
14416,16461
14417,16527
14418,16779
14419,16690
14420,16909
14421,17541
14422,17496
14423,17973
14424,18637
14425,19389
14426,19650
14427,20250
14428,21222
14429,22016
14430,22319
14431,23111
14432,25562
14433,26453
14434,27389
14435,28461
14436,29508
14437,30614
14438,31948
14439,34231
14440,35959
14441,37026
14442,38849
14443,39659
14444,40867
14445,42115
14446,43779
14447,44414
14448,45378
14449,46538
14450,47615
14451,48168
14452,49370
14453,49869
14454,50300
14455,50581
14456,51011
14457,51011
14458,51493
14459,51818
14460,51708
14461,52024
14462,52336
14463,51968
14464,52043
14465,51761
14466,51564
14467,51166
14468,51298
14469,50832
14470,50787
14471,50455
14472,49688
14473,49149
14474,48489
14475,47600
14476,47102
14477,45924
14478,45280
14479,43916
14480,43174
14481,42641
14482,41845
14483,40312
14484,39503
14485,37948
14486,36441
14487,35973
14488,34998
14489,32507
14490,30827
14491,29652
14492,28634
14493,27611
14494,26185
14495,25291
14496,24104
14497,23366
14498,21923
14499,21171
14500,20718
14501,19176
14502,18840
14503,18337
14504,17388
14505,17189
14506,17062
14507,16798
14508,16302
14509,16411
14510,16364
14511,16087
14512,16403
14513,16270
14514,16376
14515,16796
14516,17011
14517,17056
14518,17335
14519,17256
14520,17688
14521,17728
14522,18514
14523,19131
14524,19457
14525,20061
14526,20837
14527,21587
14528,22724
14529,23489
14530,24680
14531,25493
14532,26529
14533,27398
14534,28218
14535,29338
14536,31178
14537,32970
14538,34839
14539,35622
14540,37171
14541,38085
14542,39369
14543,40427
14544,41971
14545,42921
14546,43782
14547,45036
14548,45703
14549,46058
14550,46613
14551,48107
14552,48714
14553,49142
14554,50357
14555,50546
14556,51018
14557,51091
14558,51336
14559,51876
14560,51414
14561,52006
14562,51947
14563,52190
14564,52184
14565,51683
14566,51940
14567,51538
14568,50856
14569,50664
14570,50431
14571,50203
14572,50036
14573,49637
14574,49104
14575,48870
14576,48115
14577,46230
14578,45553
14579,44845
14580,44514
14581,43438
14582,42401
14583,41803
14584,40858
14585,39210
14586,38392
14587,37155
14588,35777
14589,34188
14590,33333
14591,31891
14592,31056
14593,29650
14594,28042
14595,27280
14596,26787
14597,25837
14598,24901
14599,24684
14600,23596
14601,23085
14602,22194
14603,21632
14604,20460
14605,19530
14606,19075
14607,18495
14608,18303
14609,17877
14610,17567
14611,17036
14612,16970
14613,16756
14614,16518
14615,16428
14616,16467
14617,16510
14618,16290
14619,16340
14620,16556
14621,16854
14622,17255
14623,17385
14624,17803
14625,18175
14626,18719
14627,20717
14628,21233
14629,22344
14630,23106
14631,24303
14632,25095
14633,27981
14634,28993
14635,31283
14636,32372
14637,33789
14638,34735
14639,37158
14640,38342
14641,39315
14642,41446
14643,42394
14644,44158
14645,45093
14646,46203
14647,46857
14648,47389
14649,48075
14650,49345
14651,49770
14652,50062
14653,50497
14654,51064
14655,51356
14656,51239
14657,51884
14658,51742
14659,51974
14660,51832
14661,52074
14662,51813
14663,51412
14664,51476
14665,51410
14666,51033
14667,50960
14668,50327
14669,50028
14670,49513
14671,49076
14672,48199
14673,47863
14674,47051
14675,46266
14676,46081
14677,45131
14678,44627
14679,43557
14680,42746
14681,41793
14682,40846
14683,40600
14684,39377
14685,37753
14686,36003
14687,35268
14688,33675
14689,33321
14690,31935
14691,30232
14692,29161
14693,27910
14694,26199
14695,25614
14696,23647
14697,23029
14698,22237
14699,21555
14700,21175
14701,19880
14702,19238
14703,19027
14704,18228
14705,17969
14706,17441
14707,17403
14708,17044
14709,16750
14710,16787
14711,16442
14712,16329
14713,16186
14714,16120
14715,16394
14716,16425
14717,16580
14718,16991
14719,17009
14720,17477
14721,17629
14722,17892
14723,18573
14724,18736
14725,19441
14726,20226
14727,21299
14728,21820
14729,22770
14730,23495
14731,24547
14732,25581
14733,26883
14734,28939
14735,30073
14736,31258
14737,32438
14738,34070
14739,35955
14740,37100
14741,40488
14742,41326
14743,42580
14744,43737
14745,44833
14746,45698
14747,46120
14748,47153
14749,47611
14750,48287
14751,49339
14752,49500
14753,50050
14754,50322
14755,50656
14756,51052
14757,51643
14758,51495
14759,51431
14760,51806
14761,52239
14762,51996
14763,51999
14764,51563
14765,51320
14766,51300
14767,51107
14768,51001
14769,50585
14770,50355
14771,49925
14772,49373
14773,48782
14774,47589
14775,47182
14776,46609
14777,45543
14778,44863
14779,43569
14780,42192
14781,41563
14782,39827
14783,38724
14784,37326
14785,36025
14786,34818
14787,33114
14788,31863
14789,30656
14790,29553
14791,28662
14792,27579
14793,26662
14794,25723
14795,24940
14796,23624
14797,23163
14798,22200
14799,21608
14800,21028
14801,20281
14802,20091
14803,19302
14804,18871
14805,18515
14806,17886
14807,17549
14808,17165
14809,17307
14810,16769
14811,16800
14812,16511
14813,16005
14814,16240
14815,16168
14816,16327
14817,16539
14818,16339
14819,16729
14820,16904
14821,16921
14822,17175
14823,17764
14824,17967
14825,18756
14826,19433
14827,20691
14828,21771
14829,22804
14830,23449
14831,24243
14832,25235
14833,26504
14834,27488
14835,28295
14836,29592
14837,30749
14838,33624
14839,34789
14840,36432
14841,37771
14842,38618
14843,39922
14844,40969
14845,41912
14846,43305
14847,44591
14848,45204
14849,46977
14850,47551
14851,48091
14852,49237
14853,49715
14854,50095
14855,50555
14856,50875
14857,51373
14858,51321
14859,51345
14860,51845
14861,52009
14862,51859
14863,51920
14864,51823
14865,51583
14866,51556
14867,51382
14868,51166
14869,50851
14870,50649
14871,49954
14872,49182
14873,48958
14874,48697
14875,47466
14876,46946
14877,45998
14878,45129
14879,44312
14880,43936
14881,43064
14882,42321
14883,41235
14884,39763
14885,38647
14886,37569
14887,36529
14888,34205
14889,32954
14890,31726
14891,30736
14892,29621
14893,28567
14894,27592
14895,26579
14896,25238
14897,24427
14898,24076
14899,23217
14900,21767
14901,21163
14902,20422
14903,19891
14904,19549
14905,18860
14906,18072
14907,17616
14908,17275
14909,17318
14910,16815
14911,16512
14912,16671
14913,16286
14914,16146
14915,16463
14916,16156
14917,16610
14918,16404
14919,17072
14920,16999
14921,17132
14922,17639
14923,17924
14924,18294
14925,19082
14926,19544
14927,20336
14928,20953
14929,21709
14930,22299
14931,23212
14932,23746
14933,25598
14934,26570
14935,27526
14936,28687
14937,29719
14938,30859
14939,31358
14940,32509
14941,33980
14942,36091
14943,37873
14944,38914
14945,39927
14946,41249
14947,42359
14948,43499
14949,45070
14950,45680
14951,47111
14952,47720
14953,48581
14954,49152
14955,49613
14956,50298
14957,50570
14958,51122
14959,51400
14960,51670
14961,51895
14962,51884
14963,52168
14964,51922
14965,51876
14966,51952
14967,51933
14968,51594
14969,51257
14970,51140
14971,50513
14972,50437
14973,49742
14974,49552
14975,48953
14976,47832
14977,47104
14978,46661
14979,45389
14980,44312
14981,43395
14982,42829
14983,41501
14984,40177
14985,39982
14986,38609
14987,36957
14988,36182
14989,34433
14990,32988
14991,32711
14992,31432
14993,29856
14994,28533
14995,26994
14996,26307
14997,25658
14998,24807
14999,23653
15000,22881
15001,22016
15002,21030
15003,20577
15004,19903
15005,19576
15006,18696
15007,17929
15008,17667
15009,17328
15010,17395
15011,16714
15012,16562
15013,16454
15014,16246
15015,16444
15016,16359
15017,16483
15018,16873
15019,17034
15020,17206
15021,17681
15022,18189
15023,19069
15024,19851
15025,20443
15026,20957
15027,22378
15028,23199
15029,23992
15030,25212
15031,27110
15032,28222
15033,29092
15034,30072
15035,31739
15036,33100
15037,34846
15038,37200
15039,38470
15040,39465
15041,40494
15042,40790
15043,41969
15044,43236
15045,44212
15046,46525
15047,47180
15048,48220
15049,48759
15050,49558
15051,50274
15052,50229
15053,50860
15054,50971
15055,51449
15056,51374
15057,51559
15058,51634
15059,51834
15060,51864
15061,52273
15062,51814
15063,51634
15064,51827
15065,51637
15066,51494
15067,51092
15068,50954
15069,50193
15070,49858
15071,49053
15072,48613
15073,47659
15074,47187
15075,47109
15076,46153
15077,43938
15078,43036
15079,42067
15080,41134
15081,40143
15082,39340
15083,38167
15084,34671
15085,33592
15086,31910
15087,30738
15088,29339
15089,28112
15090,27919
15091,26022
15092,24754
15093,23937
15094,23223
15095,22551
15096,22322
15097,21499
15098,20705
15099,19486
15100,19123
15101,18315
15102,18371
15103,17837
15104,17293
15105,17316
15106,17031
15107,16644
15108,16659
15109,16144
15110,16315
15111,16537
15112,16701
15113,16578
15114,16947
15115,17105
15116,17395
15117,18047
15118,18667
15119,19331
15120,20180
15121,21045
15122,21860
15123,22468
15124,23962
15125,24950
15126,25647
15127,27147
15128,27912
15129,29505
15130,30552
15131,32155
15132,33301
15133,34440
15134,35421
15135,39051
15136,40083
15137,40896
15138,41652
15139,42564
15140,43274
15141,44134
15142,45086
15143,45745
15144,47147
15145,47552
15146,48020
15147,48386
15148,49141
15149,49616
15150,50059
15151,50510
15152,50919
15153,50947
15154,51485
15155,51707
15156,51473
15157,51802
15158,52040
15159,51895
15160,52135
15161,51706
15162,51700
15163,51573
15164,51224
15165,51190
15166,50997
15167,50720
15168,50640
15169,50256
15170,49723
15171,48664
15172,48108
15173,47453
15174,46110
15175,44754
15176,43800
15177,42030
15178,41373
15179,40749
15180,39672
15181,38459
15182,36887
15183,36450
15184,35562
15185,33438
15186,32534
15187,31461
15188,29726
15189,28389
15190,27164
15191,26059
15192,24397
15193,23129
15194,22434
15195,21754
15196,20759
15197,20043
15198,19614
15199,19013
15200,18423
15201,17853
15202,17550
15203,17439
15204,17218
15205,16673
15206,16445
15207,16413
15208,16359
15209,16328
15210,16282
15211,16967
15212,16908
15213,16895
15214,17838
15215,18318
15216,18895
15217,19633
15218,19863
15219,20737
15220,21499
15221,22122
15222,23223
15223,23867
15224,25238
15225,26022
15226,28149
15227,28909
15228,30315
15229,32016
15230,33036
15231,34058
15232,35539
15233,36980
15234,38017
15235,39440
15236,40626
15237,42047
15238,42877
15239,43790
15240,44766
15241,45648
15242,46136
15243,46851
15244,47258
15245,47835
15246,48439
15247,49287
15248,49919
15249,50210
15250,50495
15251,50973
15252,51195
15253,51078
15254,51473
15255,51871
15256,51707
15257,52072
15258,52230
15259,52002
15260,51534
15261,52075
15262,51578
15263,51239
15264,51202
15265,51042
15266,50651
15267,50465
15268,49955
15269,49443
15270,49004
15271,48536
15272,47924
15273,47278
15274,45020
15275,44296
15276,43490
15277,42505
15278,41667
15279,40630
15280,39651
15281,39306
15282,38221
15283,36936
15284,35666
15285,34566
15286,33412
15287,31845
15288,30700
15289,29081
15290,28367
15291,26897
15292,26065
15293,25063
15294,24323
15295,23176
15296,22618
15297,21608
15298,19562
15299,18957
15300,18651
15301,17908
15302,17416
15303,17162
15304,16963
15305,16662
15306,16664
15307,16429
15308,16205
15309,16595
15310,16635
15311,16746
15312,16906
15313,16990
15314,17441
15315,17831
15316,18459
15317,19091
15318,20145
15319,20799
15320,21497
15321,22376
15322,23369
15323,24396
15324,25698
15325,27231
15326,28253
15327,29557
15328,30276
15329,31475
15330,32627
15331,33813
15332,35700
15333,37350
15334,38247
15335,39650
15336,40643
15337,41642
15338,42533
15339,43968
15340,44794
15341,46347
15342,46813
15343,47614
15344,48484
15345,48951
15346,49814
15347,50194
15348,50491
15349,50839
15350,51292
15351,51461
15352,51484
15353,51658
15354,51837
15355,52242
15356,51949
15357,51805
15358,51974
15359,51561
15360,51570
15361,51108
15362,51361
15363,51359
15364,50772
15365,50802
15366,50384
15367,49990
15368,49760
15369,48892
15370,48252
15371,47431
15372,46826
15373,46745
15374,46116
15375,45369
15376,43416
15377,42461
15378,41558
15379,41286
15380,39980
15381,38798
15382,37439
15383,35069
15384,34001
15385,32800
15386,31353
15387,29944
15388,28786
15389,27162
15390,25426
15391,24629
15392,23819
15393,22903
15394,22006
15395,21812
15396,21104
15397,20058
15398,19228
15399,18725
15400,18031
15401,17844
15402,17514
15403,17151
15404,17068
15405,16713
15406,16516
15407,16566
15408,16423
15409,16462
15410,16251
15411,16414
15412,16741
15413,17146
15414,17182
15415,17606
15416,17819
15417,18305
15418,18772
15419,19536
15420,19930
15421,20470
15422,21495
15423,22257
15424,23042
15425,24023
15426,24918
15427,26323
15428,27631
15429,29422
15430,30252
15431,31523
15432,33060
15433,35775
15434,36916
15435,38055
15436,39652
15437,40472
15438,41677
15439,42433
15440,43632
15441,44299
15442,45270
15443,46172
15444,48230
15445,48711
15446,49236
15447,49607
15448,50024
15449,50565
15450,50822
15451,51221
15452,51301
15453,51585
15454,51652
15455,51640
15456,52084
15457,51820
15458,51953
15459,51935
15460,51739
15461,51494
15462,51424
15463,50868
15464,50927
15465,50579
15466,50528
15467,49877
15468,49166
15469,48498
15470,47269
15471,46503
15472,46041
15473,45379
15474,43738
15475,42318
15476,41430
15477,40522
15478,39613
15479,38131
15480,36854
15481,36180
15482,34497
15483,31508
15484,30375
15485,29473
15486,28441
15487,27308
15488,26487
15489,25971
15490,25308
15491,24407
15492,23074
15493,21935
15494,21318
15495,20589
15496,19745
15497,18862
15498,18485
15499,17718
15500,17479
15501,17066
15502,17039
15503,16557
15504,16605
15505,16437
15506,16189
15507,16413
15508,16558
15509,16412
15510,16588
15511,16618
15512,16831
15513,16876
15514,17324
15515,17514
15516,18288
15517,18793
15518,19257
15519,19653
15520,20851
15521,21410
15522,22384
15523,23374
15524,24599
15525,25347
15526,26321
15527,27147
15528,28251
15529,29495
15530,29972
15531,31260
15532,34034
15533,34990
15534,36083
15535,37346
15536,38674
15537,40831
15538,41768
15539,42461
15540,44112
15541,44754
15542,45728
15543,46358
15544,46848
15545,47807
15546,48281
15547,48465
15548,49332
15549,49622
15550,50071
15551,50423
15552,50727
15553,51070
15554,51009
15555,51422
15556,51463
15557,51631
15558,52007
15559,51815
15560,51857
15561,52147
15562,51715
15563,51749
15564,51420
15565,50920
15566,51132
15567,50499
15568,50562
15569,50204
15570,49247
15571,48730
15572,48395
15573,47572
15574,46616
15575,45741
15576,45044
15577,44108
15578,43229
15579,42493
15580,41418
15581,39990
15582,38863
15583,37261
15584,35661
15585,34501
15586,32696
15587,31033
15588,30017
15589,26844
15590,25941
15591,24595
15592,23838
15593,22362
15594,20930
15595,20451
15596,19680
15597,19129
15598,18704
15599,18244
15600,17472
15601,17440
15602,17130
15603,16852
15604,16884
15605,16675
15606,16327
15607,16285
15608,16492
15609,16264
15610,16416
15611,16714
15612,16907
15613,17147
15614,17502
15615,17592
15616,18136
15617,19044
15618,19614
15619,20674
15620,21579
15621,22212
15622,23051
15623,24186
15624,24976
15625,26401
15626,27848
15627,28757
15628,30600
15629,31597
15630,33427
15631,34636
15632,35230
15633,36267
15634,38064
15635,38934
15636,40828
15637,41710
15638,42738
15639,43636
15640,44442
15641,45198
15642,46426
15643,47381
15644,47767
15645,48369
15646,48589
15647,49373
15648,50132
15649,50856
15650,50778
15651,50908
15652,51198
15653,51331
15654,51399
15655,51823
15656,51673
15657,51923
15658,51777
15659,52012
15660,51663
15661,51384
15662,51576
15663,51662
15664,51117
15665,50676
15666,50328
15667,50040
15668,49630
15669,48637
15670,47992
15671,47219
15672,45796
15673,44905
15674,44141
15675,43374
15676,42063
15677,41077
15678,39542
15679,38402
15680,36073
15681,34977
15682,33452
15683,32542
15684,31379
15685,30430
15686,29336
15687,27403
15688,25880
15689,25116
15690,24394
15691,23781
15692,23271
15693,22295
15694,21407
15695,20701
15696,20077
15697,19433
15698,18979
15699,18594
15700,18048
15701,17374
15702,16838
15703,16750
15704,16721
15705,16590
15706,16251
15707,16161
15708,16184
15709,16439
15710,16715
15711,16699
15712,17045
15713,17385
15714,17683
15715,17916
15716,18384
15717,18992
15718,19826
15719,20858
15720,21429
15721,22273
15722,23083
15723,23689
15724,24561
15725,25315
15726,26357
15727,27702
15728,28746
15729,29934
15730,30955
15731,32235
15732,32575
15733,34090
15734,35795
15735,36823
15736,38754
15737,39480
15738,40784
15739,41701
15740,42712
15741,43549
15742,44810
15743,45505
15744,46019
15745,46552
15746,47652
15747,47885
15748,49005
15749,49935
15750,50321
15751,50865
15752,50894
15753,51346
15754,51245
15755,51591
15756,51612
15757,51968
15758,51998
15759,51914
15760,51852
15761,51600
15762,51503
15763,51306
15764,51014
15765,50080
15766,49847
15767,48973
15768,48403
15769,47365
15770,46837
15771,45278
15772,44729
15773,44130
15774,43180
15775,42312
15776,41487
15777,40233
15778,39009
15779,36610
15780,35582
15781,34444
15782,32716
15783,31444
15784,30117
15785,28316
15786,26764
15787,26147
15788,24971
15789,24007
15790,22877
15791,21969
15792,20947
15793,19977
15794,19544
15795,19099
15796,18690
15797,17920
15798,17631
15799,17528
15800,16964
15801,16881
15802,16456
15803,16733
15804,16440
15805,16134
15806,16387
15807,16463
15808,16259
15809,16611
15810,16786
15811,16693
15812,17213
15813,17536
15814,18086
15815,18653
15816,19370
15817,20300
15818,20715
15819,21550
15820,22307
15821,23001
15822,23780
15823,24044
15824,24901
15825,25775
15826,26900
15827,28453
15828,29397
15829,30556
15830,31773
15831,33335
15832,34575
15833,36105
15834,37671
15835,38805
15836,39681
15837,40881
15838,41862
15839,43021
15840,44103
15841,44187
15842,45174
15843,45819
